replicate,bDA,status,iterations,error
910,9.865805888533005,success,5,
911,9.288701787229753,success,5,
912,9.07364749468515,success,4,
913,10.823281053531993,success,5,
914,9.163401691596306,success,4,
915,9.91150867815157,success,4,
916,10.3602443746349,success,4,
917,11.218563853557013,success,4,
918,10.918036262404645,success,5,
919,10.21823538648927,success,4,
920,10.787547203079871,success,4,
921,11.799102623522614,success,5,
922,10.750244050396557,success,4,
923,9.798889796403484,success,5,
924,9.552351770195633,success,4,
925,10.143807088201042,success,5,
926,10.431737380798248,success,4,
927,9.872624394491107,success,5,
928,9.993284785481185,success,4,
929,9.647738857696377,success,4,
930,9.307125813538063,success,5,
931,10.469354607924025,success,4,
932,9.412339483173426,success,5,
933,9.053208860421385,success,4,
934,10.062817367509561,success,5,
935,9.46778303695527,success,5,
936,10.706581240732543,success,5,
937,10.267204006435898,success,4,
938,9.977728089306604,success,5,
939,10.573399723368144,success,5,
940,9.351119438316047,success,5,
941,9.030495734976114,success,4,
942,11.6009880751758,success,4,
943,10.43660660874277,success,5,
944,9.759320679076067,success,5,
945,9.597505948402866,success,5,
946,8.626165218771463,success,5,
947,9.373730144359067,success,5,
948,10.103575059727,success,5,
949,8.590236109472597,success,5,
950,9.502086833726807,success,5,
951,9.708328501319759,success,5,
952,11.328634471251396,success,5,
953,9.900797331112802,success,4,
954,10.354350092386133,success,4,
955,8.28906271743376,success,5,
956,10.517316449141504,success,4,
957,11.05293081689854,success,5,
958,9.734063002328824,success,4,
959,10.227230676081438,success,5,
960,11.148487385322454,success,4,
961,10.36769452488834,success,4,
962,11.134584570204636,success,5,
963,10.69316588161869,success,5,
964,10.253382349915926,success,5,
965,9.476232470699587,success,4,
966,11.681046076287048,success,5,
967,9.15444672767506,success,5,
968,10.082045227608386,success,4,
969,8.912773116889948,success,5,
970,9.90895034526805,success,5,
971,9.951656434670088,success,5,
972,11.29781384224267,success,5,
973,10.987313030835603,success,4,
974,8.87767715025111,success,4,
975,9.934459617203942,success,5,
976,10.462811608903912,success,5,
977,8.946143959080297,success,5,
978,12.1725104814315,success,5,
979,10.68618161548458,success,5,
980,10.273240127823444,success,5,
981,10.572065006039313,success,5,
982,9.929775499759952,success,5,
983,8.065450492130546,success,5,
984,10.339004558705298,success,5,
985,9.565546190415079,success,4,
986,9.538578404769792,success,5,
987,10.404273808482897,success,5,
988,9.566239556681031,success,4,
989,8.910953732014406,success,4,
990,9.340856546847569,success,5,
991,9.244627185278945,success,4,
992,8.774819666345842,success,5,
993,11.346406288663955,success,5,
994,11.196415562661663,success,4,
995,10.009260541114426,success,5,
996,10.443718542874414,success,4,
997,9.528854230612334,success,5,
998,9.709256637353485,success,5,
999,12.232134302121562,success,5,
1000,10.384442500934437,success,5,
